Label,Tweet,,,,,,,,,,,,,,,,,,
Non_HS,karna sekarang aku lagi ulang tahun dan besok hari enip nya ikon aku bakal adain ga pulsa 10k untuk 2 orang cukup aj,,,,,,,,,,,,,,,,,,
Non_HS,kalo aku yang menang jajanin ya wkwk,,,,,,,,,,,,,,,,,,
Non_HS,aku pernah gak buat gini tapi apesal tak baik baik jugak hahahahawau,,,,,,,,,,,,,,,,,,
Non_HS,seseorang yang berarti tak akan dengan mudah kamu miliki jika kamu sungguh mencintai jangan pernah berhenti berusaha untuk hati,,,,,,,,,,,,,,,,,,
Non_HS,kalau itu mah aku juga ngerti atuh,,,,,,,,,,,,,,,,,,
Non_HS,kehidupan adalah 10 yang terjadi pada dirimu dan 90 sisanya adalah bagaimana kamu menghadapinya,,,,,,,,,,,,,,,,,,
Non_HS,ho meta aku ws mg ahhahahah,,,,,,,,,,,,,,,,,,
Non_HS,kamu dulu hehe,,,,,,,,,,,,,,,,,,
Non_HS,aku tahu didepanku banyak halangan dan rintangan tapi aku tak akan berhenti dan menyerah,,,,,,,,,,,,,,,,,,
Non_HS,nasib baik akak aku normal,,,,,,,,,,,,,,,,,,
Non_HS,hahahaha kamu ya klo ada ice cream nyium aja deh besok aja ya imo jemput mau klo hari ini imo mau pacaran dulu,,,,,,,,,,,,,,,,,,
Non_HS,lah kan emang cantik dek masa iya ganteng kalo kamu ganteng trs gua apaan dek,,,,,,,,,,,,,,,,,,
Non_HS,wow aku salute org yang ada kesabaran yang tinggi niiiii huhuhu,,,,,,,,,,,,,,,,,,
Non_HS,kalo di surabaya liat cece cece ngomong kayak anak jaksel tapi logat e suroboyo gyettt be like lah ya ntik gua pick up,,,,,,,,,,,,,,,,,,
Non_HS,ehh nakk haha aku kdg ngam2 cantik kdg tu ter jauh plak smpai kene bukak seatbelt nak hulur keluar haha,,,,,,,,,,,,,,,,,,
Non_HS,jangan terburu buru mengartikan segala yang baru kamu lihat dari permukaan segala yang tampak belum tentu sesuai letak 9996,,,,,,,,,,,,,,,,,,
Non_HS,tls followan ama aku yukk rep rt kita temenan,,,,,,,,,,,,,,,,,,
Non_HS,tuhan memang mentakdirkan kita untuk saling berjauhan tetapi aku yakin tuhan memiliki rencana besar dibalik itu semua,,,,,,,,,,,,,,,,,,
Non_HS,dengan tata ruangan yang bikin kamu nyaman deh buat nongkrong,,,,,,,,,,,,,,,,,,
Non_HS,sentaknya terdiam akan bungkusan mie yang ia lihat guys lihat deh aku dapet apa kocak banget gak sih l,,,,,,,,,,,,,,,,,,
Non_HS,kamu tidak perlu menjadi bulan atau bintang untuk terlihat sempurna karena menjadi dirimu sendiri adalah sebuah kesempurnaan,,,,,,,,,,,,,,,,,,
Non_HS,hahahah agree nak mengadu itu ini panggil awak saya selalu whatsapp hmmm pastu kite marah kite,,,,,,,,,,,,,,,,,,
Non_HS,nampak sgt aku tidak ada life hahahaha,,,,,,,,,,,,,,,,,,
Non_HS,pak aku pengen nikah pak nduk nikah kue ibadah ojo kesusu ndak ra khusuk nduk paaak,,,,,,,,,,,,,,,,,,
Non_HS,aku jumpa ayat yang berguna,,,,,,,,,,,,,,,,,,
Non_HS,ana uhibbuki fillah hatta fil jannah abadan abada aku mencintaimu hingga ke syurga selama lamanya kerana allah,,,,,,,,,,,,,,,,,,
Non_HS,mau daftar jadi driver ojol,,,,,,,,,,,,,,,,,,
Non_HS,doa rezeki tak putus inna haa zaa larizquna maa lahu min na fadesungguhnya ini ialah pemberian kami kepada kamu pember,,,,,,,,,,,,,,,,,,
Non_HS,aku doakan lelaki yang tengah kerja cari duit untuk pasangan masing masing diberikan kesihatan dan dimurahkan rezeki mu,,,,,,,,,,,,,,,,,,
Non_HS,happy videogameday untuk seluruh gamers dimanapun kamu berada semoga engga cuman main game,,,,,,,,,,,,,,,,,,
Non_HS,setuju deh sama kamu,,,,,,,,,,,,,,,,,,
Non_HS,moga baik2 saja n dapat baby comel,,,,,,,,,,,,,,,,,,
Non_HS,yuk intip gaya busana julie laiskodat ini bisa jadi refrensi kamu ke kondangan lewat,,,,,,,,,,,,,,,,,,
Non_HS,aku mohon tepatilah janjimu penantiancintaeps19,,,,,,,,,,,,,,,,,,
Non_HS,aku akan bertahan selagi aku bisa namun disaat aku sudah tak bisa dan tak kuat bertahan maka aku akan pergi dan menjauh,,,,,,,,,,,,,,,,,,
Non_HS,wkwkwk ketawa aku kalo sedaerah sekalian meet up deh g,,,,,,,,,,,,,,,,,,
Non_HS,ocit kangen banget ini aku irene dapet acc dari temen dan mau balik rpw,,,,,,,,,,,,,,,,,,
Non_HS,hayuk mas aku mau,,,,,,,,,,,,,,,,,,
Non_HS,iya juga yaa ternyata aku sehebat itu,,,,,,,,,,,,,,,,,,
Non_HS,itu apalagi cuma tuduhan tak berdasar opo aku ra tambah ngguyu,,,,,,,,,,,,,,,,,,
Non_HS,gaisss gaiss aku mau ajak kalian bernostalgia nihh yukk simaxxxx,,,,,,,,,,,,,,,,,,
Non_HS,aku yang ngobatin kalo kamu sakit,,,,,,,,,,,,,,,,,,
Non_HS,kalaulah dengan senyuman boleh pulihkan hati aku yang sakit ni aku sanggup senyumetiap masa aku sanggup,,,,,,,,,,,,,,,,,,
Non_HS,tapi aku mencintaimu 30 emha ainun nadjib 14ep 2018 tetes tak mungkin kau temukan alama,,,,,,,,,,,,,,,,,,
Non_HS,iya tulus itu coba saja kamu fokus bersihin jerawat biar pede lagi,,,,,,,,,,,,,,,,,,
Non_HS,dan memang terbuktilah aku lagi tertarik dengan orang yang kelakar hahaahahahahaha,,,,,,,,,,,,,,,,,,
Non_HS,hanya karena kamu ditolak tidak berarti kau harus bersedih,,,,,,,,,,,,,,,,,,
Non_HS,aku ganteng weareskatepunkers,,,,,,,,,,,,,,,,,,
Non_HS,tidak ada yang sia sia jika kamu bisa mengambil hikmah dari setiap masalahemua hanya proses pembelajaran diri untuk men,,,,,,,,,,,,,,,,,,
Non_HS,semoga kamu tdk secepatnya berlalu,,,,,,,,,,,,,,,,,,
Non_HS,kamu mau kemana sih udah disini aja diluar dingin biar aku peluk ucap kasur kepadaku di setiap pagi hari,,,,,,,,,,,,,,,,,,
Non_HS,aku akan meyakinkan smw org bahwa mohini mencintai hartamu mohini penantiancintaeps19,,,,,,,,,,,,,,,,,,
Non_HS,mau dong aku lg butuh acc,,,,,,,,,,,,,,,,,,
Non_HS,aku tidak akan melepaskan tanganmu sebelum kau melepaskannya full house,,,,,,,,,,,,,,,,,,
Non_HS,aku suka orang cakap macam ni even tak rasa benda tu menyusahkan pon at least aku tahu dia appreciate pertolongan aku,,,,,,,,,,,,,,,,,,
Non_HS,wkwkwkwkwkwwk tumben sekali kamu bepikir positip iiiaaaa,,,,,,,,,,,,,,,,,,
Non_HS,izinkan aku berbahagia karena aku serius bisa buat photocard sendiri lel,,,,,,,,,,,,,,,,,,
Non_HS,aku suka liat kakaknya jadi mas adimas lagi dong kalo sehun,,,,,,,,,,,,,,,,,,
Non_HS,di hari jum'at yang baik dan mustajab ini aku ingin berdo'a yaa allah berikan hamba keberanian untuk keluar dari,,,,,,,,,,,,,,,,,,
Non_HS,aku pengen ini ya allah,,,,,,,,,,,,,,,,,,
Non_HS,hahahahahahah selalu umpan aku dgn bakso cheese kan hahaha inshaallah nanti kalau jd buat aku gtau,,,,,,,,,,,,,,,,,,
Non_HS,wkwk harusnya aku tanya juga pertanyaan itu karena aku kepo and i knew her since long,,,,,,,,,,,,,,,,,,
Non_HS,rlt ini di mall aku nemu ginian ngakak bgt,,,,,,,,,,,,,,,,,,
Non_HS,rlt inilah alasan kenapa aku cinta twitter ' cr sharpanocopath,,,,,,,,,,,,,,,,,,
Non_HS,aku cuba utk tak awkward dgn kau aku berterima kasih sbb kau pun membantu,,,,,,,,,,,,,,,,,,
Non_HS,kebahagiaan tidak akan habis hanya karena membaginya ketahuilah kebahagiaan bertambah ketika kamu bersedia untuk berbagi,,,,,,,,,,,,,,,,,,
Non_HS,dan hendaklah mereka memaafkan dan berlapang dada apakah kamu tidak suka bahwa allah mengampunimu dan allah ma,,,,,,,,,,,,,,,,,,
Non_HS,seorang ksatria patriot pasti mengayomi yang lemah buktinya kita semua tau siapa yang menulis buku aku bangga jadi anak pki,,,,,,,,,,,,,,,,,,
Non_HS,aku suka tobeli,,,,,,,,,,,,,,,,,,
Non_HS,kamu suka kanuka dongg,,,,,,,,,,,,,,,,,,
Non_HS,terkadang untuk membuatmu menyadari siapa dirimu tuhan tak memberi orang yang kamu inginkan tapi orang yang kamu butuhkan,,,,,,,,,,,,,,,,,,
Non_HS,aku suka bila org yang aku syang selalu cari aku letakkan aku sbg priority diauka duka susah senang dia cari aku dia tak p,,,,,,,,,,,,,,,,,,
Non_HS,jika allah memberi kamu nikmat sepotong roti saja syukurilah itu kerana allah tidak membuat kamu meminta minta kepada ora,,,,,,,,,,,,,,,,,,
Non_HS,gak ada bosannya nunggu kamu balik lagi sama aku ',,,,,,,,,,,,,,,,,,
Non_HS,alhamdulillah baru sampe rumah nih hari yang panjang sekali jadi ngantuk banget sampe susah melek tetapi aku seneng,,,,,,,,,,,,,,,,,,
Non_HS,sarah gtayang hahahah tersasul panggil sayang hahahahah lawak abang ipar aku ni,,,,,,,,,,,,,,,,,,
Non_HS,jangan berpikir kamu tak mampu hidup tanpa dia yang telah meninggalkanmu percayalah ada seseorang yang lebih baik sedang menunggumu,,,,,,,,,,,,,,,,,,
Non_HS,maafin aku masih suka ngetawain ini,,,,,,,,,,,,,,,,,,
Non_HS,macam mana nak tidur kalau still fikirkan orang yang kita sayang okay ke tak tu tidurnya lena ke dia perlukan aku tak,,,,,,,,,,,,,,,,,,
Non_HS,teruntuk kak rehan kamu yang sabar ya,,,,,,,,,,,,,,,,,,
Non_HS,orangnya ganteng wangi murah senyum asik lemah lembut tapi ngetik aku masih aq bhay mz,,,,,,,,,,,,,,,,,,
Non_HS,aku balik ngefans lagi wkwkwk,,,,,,,,,,,,,,,,,,
Non_HS,bro followan yuk ama aku ava ku sungwoon auto follback ya hehe,,,,,,,,,,,,,,,,,,
Non_HS,aku ikutan,,,,,,,,,,,,,,,,,,
Non_HS,santai ae lak aku,,,,,,,,,,,,,,,,,,
Non_HS,mengenali diriku sendiri adalah kunci untuk mencapai kesempurnaan karena itu berarti aku mengetahui apa yang bisa dan tidak bisa kulakukan,,,,,,,,,,,,,,,,,,
Non_HS,lol,,,,,,,,,,,,,,,,,,
Non_HS,sedap juga makan bende rebus ikan dengan nasi putihh aku penuh kesabaran tgk mak abh makan sambal sotong,,,,,,,,,,,,,,,,,,
Non_HS,aman aku teringat kau ckp apply kerja kat jobstreet aku apply kejap aje dapat bersyukur siak terima kasih lin,,,,,,,,,,,,,,,,,,
Non_HS,aku selalu berpikir cinta itu artinya ingin selalu bersama seseorang yang sebenarnya sangat berharga dalam hidupku itsukipas pa,,,,,,,,,,,,,,,,,,
Non_HS,tak peduli apa yang telah hilang dalam hidupmu selama kamu masih mampu bersyukur pada tuhan kamu tak kehilangan apapun,,,,,,,,,,,,,,,,,,
Non_HS,sayang kalo kamu cari yang tajir dan ganteng aku mundur tapi kalo kamu cari pengobatan ala tiongkok akupuntur,,,,,,,,,,,,,,,,,,
Non_HS,aku dengan kakak aku always wey tak pun yo,,,,,,,,,,,,,,,,,,
Non_HS,pasanganmu tetap yang terbaik selama kamu tidak terus terusan mencari kekurangannya justru kurangnya dia kamu usaha lengkapi,,,,,,,,,,,,,,,,,,
Non_HS,done yaa moment yang bikin aku jatuh cinta samaeventeen setiap kali aku melihat sikap kekeluargaan,,,,,,,,,,,,,,,,,,
Non_HS,thank you pulsanya udah masuk ya padahal mah aku niatnya cuma jawab komen kamu aja eh malah dikasih pulsa wkwke,,,,,,,,,,,,,,,,,,
Non_HS,aku baru menyadarinya setelah sekian lamaemoga kelak dapet dospem yang baik hati,,,,,,,,,,,,,,,,,,
Non_HS,giveaway lagi nihhhh aku akan jadi karma buat kebaikan yang sudah kalian lakuin selama ini dengan cara bagiin parfum yang lagi hits,,,,,,,,,,,,,,,,,,
Non_HS,sedap ni buat sate,,,,,,,,,,,,,,,,,,
Non_HS,lee jonguk karena memang ia menganggap ljs adalah teman baik maka tidak perlu merasa canggung bukankah jika aku merasa rindu,,,,,,,,,,,,,,,,,,
Non_HS,kalau aku mau melakukan itu jadinya ini nyatanya begini taunya begitu,,,,,,,,,,,,,,,,,,
Non_HS,doa rezeki tak putus inna haa zaa larizquna maa lahu min na fadesungguhnya ini ialah pemberian kami kepada kamu pemberi,,,,,,,,,,,,,,,,,,
Non_HS,amiiiiin goodluck,,,,,,,,,,,,,,,,,,
Non_HS,bukan aku lah setan ish dia ni ahahahahahahah syaza en alamak pukul kau kang,,,,,,,,,,,,,,,,,,
Non_HS,masuk grup yang aku barusan share ya ntar langsung goyang aja shopeenya,,,,,,,,,,,,,,,,,,
Non_HS,kejar mimpimu aku takkan berhenti sblm sampai ke pertemuan 2 laut atau aku akan berjalan bertahun2 qs al kahfi 60,,,,,,,,,,,,,,,,,,
Non_HS,nampak sedap do leleh patut aku ikut je zzz,,,,,,,,,,,,,,,,,,
Non_HS,benar kan aku,,,,,,,,,,,,,,,,,,
Non_HS,nanti aku tanyain ke suamiku dulu ya baru aku kabarin wkw,,,,,,,,,,,,,,,,,,
Non_HS,jangan semakkan life aku dengan mende yang berguna hahahahaha,,,,,,,,,,,,,,,,,,
Non_HS,aku ingin begini aku ingin begitu ingin ini itu banyak sekaliemua semua semua dapat dikabulkan dapat dikabulkan,,,,,,,,,,,,,,,,,,
Non_HS,tadi ada budak usm kelantan panggil aku akak sebab dia kata gaya aku macam senior lewlwlwls,,,,,,,,,,,,,,,,,,
Non_HS,pencapaian sederhana dalam hidup instastory ku dilihat kamu,,,,,,,,,,,,,,,,,,
Non_HS,moga2 allah berikan aku bersalin normal dengan selamat kali kedua nanti,,,,,,,,,,,,,,,,,,
Non_HS,malu dia kayanya padahal aku bangga2in dia,,,,,,,,,,,,,,,,,,
Non_HS,ayo kumpul teman teman yang satu rt,,,,,,,,,,,,,,,,,,
Non_HS,aku mimpiin kamu dong,,,,,,,,,,,,,,,,,,
Non_HS,lucu do tadi kak cafe asal mana dik mearawak kak ke cafe orang mana me kuching kak ke cafe ohhh orang bandar,,,,,,,,,,,,,,,,,,
Non_HS,iya huhu aku sayang mutual disini,,,,,,,,,,,,,,,,,,
Non_HS,hahahahahahaahahaha aku jauh kot siapa nk amik aku,,,,,,,,,,,,,,,,,,
Non_HS,jika allah memberi kamu nikmat sepotong roti saja syukurilah itu kerana allah tidak membuat kamu meminta minta kepada orang,,,,,,,,,,,,,,,,,,
Non_HS,ini aku main pake yang biasa tetep nyaman ps4 pro cuma buat 4k doang bang utamanya ini malah aku,,,,,,,,,,,,,,,,,,
Non_HS,masih belum terlambat kalau nak cuba hisap rekorder,,,,,,,,,,,,,,,,,,
Non_HS,kakak caro plis hari ini menang ya biar weekend ku berwarna ngeliat kamu di tipi hehehe,,,,,,,,,,,,,,,,,,
Non_HS,daripada kamu bergantung pada alat alat ku lebih baik kamu kerjakan dengan usahamu sendiri doraemon,,,,,,,,,,,,,,,,,,
Non_HS,hahahaha hey aku lagi lalalaa,,,,,,,,,,,,,,,,,,
Non_HS,kena bayar lebih kalau macam ini,,,,,,,,,,,,,,,,,,
Non_HS,aku penginne kerjo ng tmpat dengan bismis,,,,,,,,,,,,,,,,,,
Non_HS,dosen2 macam bu lilis ini nih yang bikin aku tambah pengen jadi orang hukum,,,,,,,,,,,,,,,,,,
Non_HS,karena aku menang fansign svt besok aku mau giveaway untuk carat ditunggu yaa,,,,,,,,,,,,,,,,,,
Non_HS,aku suka lebih suka klo lihat isi nya,,,,,,,,,,,,,,,,,,
Non_HS,mau dong pinjem catetannya aku pemales wkwk,,,,,,,,,,,,,,,,,,
Non_HS,jangan pernah tinggalin seseorang yang kamu butuhkan demi orang lain yang kamu inginkan,,,,,,,,,,,,,,,,,,
Non_HS,aku ingin ngecat kamar warna tango bubble gum,,,,,,,,,,,,,,,,,,
Non_HS,aku ni jenis dahulukan orang yang aku sayang bahagia dulu lepastu baru aku membawa diri,,,,,,,,,,,,,,,,,,
Non_HS,ho oh wkwk kok bisa itu lho tingkahnyaaaa heran aku wkwk lumayan kan nyes ilang dikit capekmu kelar kerja haha,,,,,,,,,,,,,,,,,,
Non_HS,pm setuju kamu sibuk sebab apa anwar ibrahim,,,,,,,,,,,,,,,,,,
Non_HS,bersyukah teman teman semuanya,,,,,,,,,,,,,,,,,,
Non_HS,aku emang suka maksa orang,,,,,,,,,,,,,,,,,,
Non_HS,bebe rexha ni contoh perempuan yang chubby tapi lawa body goals tak perlu bersusah paysh diet sbb bagi aku semua perempuan n,,,,,,,,,,,,,,,,,,
Non_HS,boleh ga aku mampir ke warungnya,,,,,,,,,,,,,,,,,,
Non_HS,ngakak aku wkwkwkw,,,,,,,,,,,,,,,,,,
Non_HS,lagu insomnia nya skz itu bukan tittle track ya kok aku malah ketagihan lagu itu hehe,,,,,,,,,,,,,,,,,,
Non_HS,aku kagum pada thor anak tuhan tapi idup serba sederhana cuma ada tukul tak yah keta hrga juta2,,,,,,,,,,,,,,,,,,
Non_HS,sebenarnya aku sedar je yang aku ni tak cantik sebab tu aku letak nama yangchantik sebab nak boost confident aku kalau,,,,,,,,,,,,,,,,,,
Non_HS,semarang kota di mana aku dgnnya bertemu meskipun tdk langsung bersatu tapi mampu melewati waktu hingga akhirnya bertemu,,,,,,,,,,,,,,,,,,
Non_HS,idm chim kamu gkpp kan duh maafkan aku terlena sama pesonamu nyatanya mata kamu lagi sakit,,,,,,,,,,,,,,,,,,
Non_HS,mutualan yuk aku ikonic jg btw rt aja ya fllbck tpi hehe ab,,,,,,,,,,,,,,,,,,
Non_HS,hahahahahah aku tahu muka aku jambu,,,,,,,,,,,,,,,,,,
Non_HS,entahlah kenape aku bole mention ulat bulu ni hahaahhha,,,,,,,,,,,,,,,,,,
Non_HS,alhamdulilah welcomeeeeeeeeeee kasus ta ku terharu aku tuuu,,,,,,,,,,,,,,,,,,
Non_HS,huehuehuee mau rusakin ahh,,,,,,,,,,,,,,,,,,
Non_HS,bikin instastory cuma biar kamu reply terus ngobrol hehe,,,,,,,,,,,,,,,,,,
Non_HS,apakah penting pandangan manusia jika allah yang kamu percaya gitteww,,,,,,,,,,,,,,,,,,
Non_HS,seger bgt yus aku tongkrongin sampe makan siang hahaha,,,,,,,,,,,,,,,,,,
Non_HS,oke sok atuh lah lakukan kalo emang oke menurut kamu,,,,,,,,,,,,,,,,,,
Non_HS,dari nyaman timbul simpatik pendengar yang membuatnya ingin jadi penyelamat hidup kamu lanjut kesentuhan yang niat,,,,,,,,,,,,,,,,,,
Non_HS,kemarin ada ngirim thread aku ke aeribase terima kasih untuk sendernya karena aku jd tahu pemikiran orang orang m,,,,,,,,,,,,,,,,,,
Non_HS,okay yang ni aku nak gelak hahahahahaahhaa,,,,,,,,,,,,,,,,,,
Non_HS,sebab aku yakin pada apa apa yang allah tetapkan dan ridhoi,,,,,,,,,,,,,,,,,,
Non_HS,asal ikut aku pula haha,,,,,,,,,,,,,,,,,,
Non_HS,haha saja tnya kot la hampa ada mai jalan belah sini boleh aku join bosan gak tkbalik haha,,,,,,,,,,,,,,,,,,
Non_HS,hai kak kami memahami kendala yang kamu alami yailahkan informasikan detail kendala kamu terkaithop,,,,,,,,,,,,,,,,,,
Non_HS,adoi tak shaking ke gambar hahahaha,,,,,,,,,,,,,,,,,,
Non_HS,duh jadi pingin seblak tanggung jawab dong gegara kamu noh jadi pingin seblak ceker es buah ayam geprek hmm,,,,,,,,,,,,,,,,,,
Non_HS,tapi aku yakin mereka satu sama lain tuh temen banget semuanya juga berbakat dan saling dukung,,,,,,,,,,,,,,,,,,
Non_HS,makasih udah bikin aku ketawa di kelas hehe,,,,,,,,,,,,,,,,,,
Non_HS,iya deh kamu kan mommy yang sempurna,,,,,,,,,,,,,,,,,,
Non_HS,isu aku bg betik dekat satu taman hari tu smpai skunk org ingat hahahaha nasib baik fyp pakai betik kalau x smpa,,,,,,,,,,,,,,,,,,
Non_HS,aku cinta sekali lipcream emina,,,,,,,,,,,,,,,,,,
Non_HS,di mall aku ketemu ginian,,,,,,,,,,,,,,,,,,
Non_HS,yaah kirain masih kerja sama keluarga kamu sampe sekarang yawdah semoga mbaknya sehat selalu dan,,,,,,,,,,,,,,,,,,
Non_HS,enjoy your friday baby,,,,,,,,,,,,,,,,,,
Non_HS,bighit cerdik ya awal tahun army disuguhi run bts run bts hiatus mereka comeback comeback kelar ada worldtour,,,,,,,,,,,,,,,,,,
Non_HS,sampai saat ini kamu adalah orang yang setiap hari aku ceritakan dan aku banggakan didepan teman temanku,,,,,,,,,,,,,,,,,,
Non_HS,aku juga setuju ini veronica my baby udah gitu tiap interview pun dia aslinya super,,,,,,,,,,,,,,,,,,
Non_HS,cinta itu bukan sekedar logika saling bersama tapi cinta lebih kepada menjiwai bersatunya kamu dan aku dalam indahnya semesta,,,,,,,,,,,,,,,,,,
Non_HS,ini kereeen jokowi lagi,,,,,,,,,,,,,,,,,,
Non_HS,ya ya ya dan aku tahu sekarang,,,,,,,,,,,,,,,,,,
Non_HS,aku mau ikutan lagi,,,,,,,,,,,,,,,,,,
Non_HS,aku kat sini mencarut carut sieyy hahahahahahahhhahaha,,,,,,,,,,,,,,,,,,
Non_HS,sok hebat aku cinta bahasa indonesia,,,,,,,,,,,,,,,,,,
Non_HS,selama kamu masih mampu bersyukur pada tuhan kamu tak kehilangan apapun,,,,,,,,,,,,,,,,,,
Non_HS,wkwk aku yo sok ngono btw,,,,,,,,,,,,,,,,,,
Non_HS,chemotherapy gdp cycle 2 day 1 orang lain sibuk daftar sem aku sibuk daftar wad doakan yang baik baik,,,,,,,,,,,,,,,,,,
Non_HS,kalau duduk sini tempat die terhad tapi kalau duduk sane kamu kene duduk bersila hanya budak sekolah aku je faham hahahah,,,,,,,,,,,,,,,,,,
Non_HS,kata temen2ku pas sma ntar kamu kuliah ambil sastra indonesia aja cocok loh,,,,,,,,,,,,,,,,,,
Non_HS,cepet sembuh sayang,,,,,,,,,,,,,,,,,,
Non_HS,makasih kamu cepet sembuh ya,,,,,,,,,,,,,,,,,,
Non_HS,alhamdulillah hidup lgi yang penting hahaha buat masa ni tkdelah tkde rindu lgi kt shah alam tu he,,,,,,,,,,,,,,,,,,
Non_HS,ya gimana ya aku juga bingung mau kasih saran nih km jatuh hati karna foto tampannya,,,,,,,,,,,,,,,,,,
Non_HS,cintafarahmlda1 aku cinta farah maulida,,,,,,,,,,,,,,,,,,
Non_HS,aku tak faham betul lah terlalu baik,,,,,,,,,,,,,,,,,,
Non_HS,aku penggemar mi burung dara,,,,,,,,,,,,,,,,,,
Non_HS,wkwkwkwk jan rupane asi teko ati eggg hmmm wkwk,,,,,,,,,,,,,,,,,,
Non_HS,wah pas banget aku abis bikin tiktok baru,,,,,,,,,,,,,,,,,,
Non_HS,aku cinta bahasa indonesia,,,,,,,,,,,,,,,,,,
Non_HS,kebahagiaan tidak akan habis hanya karena membaginya ketahuilah kebahagiaan bertambah ketika kamu bersedia untuk berbag,,,,,,,,,,,,,,,,,,
Non_HS,mungkin kamu hanya seseorang bagi dunia tapi bagi seseorang mungkin kamu dunianya,,,,,,,,,,,,,,,,,,
Non_HS,terima hal hal yang memang tidak bisa diubah dan ubah hal hal yang kamu tak suka tapi masih ada kemungkinan untuk b,,,,,,,,,,,,,,,,,,
Non_HS,sama aku juga sering gitu,,,,,,,,,,,,,,,,,,
Non_HS,pasca debut dan semakin bergulirnya waktu bigbang juga menunjukkan banyak sekali peningkatan contohtage presence,,,,,,,,,,,,,,,,,,
Non_HS,kalau gituu aku mau pc holo setnya yang wonwoo 1 yang mana ajalah buat hadiah wkwk fannya masih ada ga ka,,,,,,,,,,,,,,,,,,
Non_HS,nctea aku jadi pengen punya pacar kayak jaemin sumpah dia tuh loving guy banget kalo lgi dengerin org crita senyumnya,,,,,,,,,,,,,,,,,,
Non_HS,aku memahami eceh,,,,,,,,,,,,,,,,,,
Non_HS,alangkah baiknya jika kamu bersedia mengenal kan ku padanya nov,,,,,,,,,,,,,,,,,,
Non_HS,i have submitted your resume tolong ah accept kalau dapat taklah aku pisang kat sini hahahaahah,,,,,,,,,,,,,,,,,,
Non_HS,dan inilah yang crusah aku kate kan thankiu,,,,,,,,,,,,,,,,,,
Non_HS,kak ingt msh ada aku gk ush pusing klau nanti sibuk wkwkwk,,,,,,,,,,,,,,,,,,
Non_HS,nak beritahu kalau orang tegur cuba kita ambil sisi positif teguran tu mungkin cara dia kasar menegur tapi atleast di,,,,,,,,,,,,,,,,,,
Non_HS,yes sumpah sure hahhahahah stress aku nak membuang pon tak selesa,,,,,,,,,,,,,,,,,,
Non_HS,selamat siangg wahai kawanku bagaimana siang jum'at nya panas kah ah pasti kayaknyaemoga ga sepanas keti,,,,,,,,,,,,,,,,,,
Non_HS,aku tahu sekarang,,,,,,,,,,,,,,,,,,
Non_HS,hahahahha nasib aku adekan saport kau dulu tidak nanti hambar,,,,,,,,,,,,,,,,,,
Non_HS,yaa aku kan pengen dapet,,,,,,,,,,,,,,,,,,
Non_HS,karna penampilan tidak menjamin rijki serta jodoh seseorang jadi bersyukah aku yang tetap selalu mencoba seseder,,,,,,,,,,,,,,,,,,
Non_HS,aku suka bila org yang aku syang selalu cari aku letakkan aku sbg priority diauka duka susah senang dia cari aku dia,,,,,,,,,,,,,,,,,,
Non_HS,9 10 krn kesempurnaan hanya milik allahwt ea aku pgn bisa buat gituan biar cttnku asik gt dibacanyaaa,,,,,,,,,,,,,,,,,,
Non_HS,thank you cit udah percaya ama shop aku,,,,,,,,,,,,,,,,,,
Non_HS,dear kaum hawa ciri bf apa yang anda suka aku tanya hawa yang jantan jangan komen hahaha,,,,,,,,,,,,,,,,,,
Non_HS,kamu cantik dan hatimu baik hertysev,,,,,,,,,,,,,,,,,,
Non_HS,lindungilah kedua ibu bapaku disaat aku berjauhan dengan mereka,,,,,,,,,,,,,,,,,,
Non_HS,bersama terbenamnya matahari senja ini panjangkanlah kesabaranku sampaikanlah aku di masa depan yang mapan,,,,,,,,,,,,,,,,,,
Non_HS,laa patutlah bapa aku pakai dp wasap accapan farewell,,,,,,,,,,,,,,,,,,
Non_HS,nak beritahu kalau orang tegur cuba kita ambil sisi positif teguran tu mungkin cara dia kasar menegur,,,,,,,,,,,,,,,,,,
Non_HS,giveaway belakangan ini banyak kejadian hal baik dan aku sudah ngerasain gimana rasanya menang,,,,,,,,,,,,,,,,,,
Non_HS,aku harap korang akan okay,,,,,,,,,,,,,,,,,,
Non_HS,yaaaaaaa,,,,,,,,,,,,,,,,,,
Non_HS,aku aja aku,,,,,,,,,,,,,,,,,,
Non_HS,giveaway lagi nihhhh aku akan jadi karma buat kebaikan yang udh kalian lakuin selama ini dgn cara bagiin parfum yang lagi hits,,,,,,,,,,,,,,,,,,
Non_HS,bilang aamiin makasih kalo aku anti kamu lebih cantik club,,,,,,,,,,,,,,,,,,
Non_HS,buat yang suka genre crime mistery thriller kudu banget nonton drama satu ini,,,,,,,,,,,,,,,,,,
Non_HS,aku ilham u,,,,,,,,,,,,,,,,,,
Non_HS,giveaway pulsa dikarenakan hari ini aku lagi bahagia mau adain ga kecil an buat kalian 2 pemenang akan dapat plus,,,,,,,,,,,,,,,,,,
Non_HS,finally uri khunnie ada solo tour ma terharu aku tuh,,,,,,,,,,,,,,,,,,
Non_HS,aku nak pesan satu benda penting ni hargai orang yang masih ada kat dunia ni especially ur mom dad grandma pa sibling,,,,,,,,,,,,,,,,,,
Non_HS,aku pun pikir benda yang sama,,,,,,,,,,,,,,,,,,
