Label,Tweet,,,,,,,,,,,,,,,,,,
HS,"gw harus bilang Babi Ahok apa dong selain kafir, gw hanya pengen gerombolannyA Babi Ahok merasakan bagaiamana klo di anjing2in, Bangsat2in",,,,,,,,,,,,,,,,,,
HS,"sibabi china sangat biadab memperlakukan kaum PRIBUMI, dan para jongon2 spt banser & nu nusantara mendukung ketimpangan ini, biadabnya mrk!",,,,,,,,,,,,,,,,,,
HS,ahok kafir takut debat dengan rakyat asli pribumi nelayan dan para pakar reklamasi dari rakyat.. ahok kafir bencong,,,,,,,,,,,,,,,,,,
HS,nampaknya sudah satu paket penyokong cina babi pasti juga sokong LGBT,,,,,,,,,,,,,,,,,,
HS,kebiadaban ahok cina kafir anak2 rakyat kecil pribumi dan ibu2 islam semua digusur dari rumahnya serta kehidupannya,,,,,,,,,,,,,,,,,,
HS,"tim ahok yang otak wc otak tumpul justru anies itu sdh komit sekali dengan pancasila ,ahok kafir sgt tidak bs berpancasila",,,,,,,,,,,,,,,,,,
HS,"#MataNajwaDebatJakarta Pak Anies sudah meninggalkan ketenangan dan ketulusannya dalam debat malam ini, mjd agitatif dan licik. semoga kalah kau anjing",,,,,,,,,,,,,,,,,,
HS,"SELAMA PROSES #SidangAhok WASPADAI ULAMA2 KUBU AHOK..YAKNI ULAMA2 ""MUNAFIK"" YANG SESAT DAN MENYESATKAN..!!",,,,,,,,,,,,,,,,,,
HS,anies akan merangkul dua2nya untuk persatuan tidak spt ente dangkal & cekak intelektual hanya jadi budak ahok kafir.,,,,,,,,,,,,,,,,,,
HS,"kebiadaban ahok cina kafir rakyat kecil yang jadi PKL & asongan2 digusur2 dan dianiaya spt teroris, ahok kafir biadab",,,,,,,,,,,,,,,,,,
HS,tapi kenyataanya jutaan rakyat kecil asli pribumi yang miskin justru semakin dimiskinkan oleh ahok cina kafir....,,,,,,,,,,,,,,,,,,
HS,Itulah Indonesia. yang dibully org yang bener.yang salah dan binatang2 seperti nomor tiga dibiarin berkeliaran #matanajwadebatjakarta pak an https://t.co/jYSg6x1A,,,,,,,,,,,,,,,,,,
HS,"#SidangAhok semoga sipenista agama dan ateknya matinya tidak wajar dan jasadnya tidak diterima tnh dan dia tidak pernah mrs kn sorga,aamiin semoga tuhan setuju",,,,,,,,,,,,,,,,,,
HS,"iya,kelasnya penista agama,bs nya cm ngebacot doang yang arogan sk blg taik"" nenek lu,oh ya sumber waras n nama d kasus E ktp apkabar?skakmat",,,,,,,,,,,,,,,,,,
HS,Penjarakan semua cina kafir dan ateis! Termasuk Ahok pemimpin babi tukang korupsi!,,,,,,,,,,,,,,,,,,
HS,Kampanye rasis ngmg nya pihak ahok yang di untungkan.. Goblok kafir mana ada di untungkan.. Kalau pada di perkosa bunuh lu enak berduit,,,,,,,,,,,,,,,,,,
HS,hahaha idiot bilang kpd orang2 kafir terurama para nasrani pendukung2 ahok kafir jangan memasuki wilayah2 syariat islam,,,,,,,,,,,,,,,,,,
HS,I HASIL MAKMAK KALIAN JUAL PUKINYA. BAGI KSLIAN yang BERPIHAK KEPADA PKI DAN SI AHOK ANAK CHINA ANJING KAFIR INI. SERTA NKRI BUKAN DIDAPAT,,,,,,,,,,,,,,,,,,
HS,"Tim pendukung sakit jiwa, kehilangan akal sehat & ide #IklanAhokJahat",,,,,,,,,,,,,,,,,,
HS,#IklanAhokJahat Hati hati Mereka Mulai Prustasi dan Memainkan Cara cara Kasar !! Karena hasil dari berbagai survei si penista agama kalah!!,,,,,,,,,,,,,,,,,,
HS,"HOOKK, masuk gorong"" aja loe #IklanAhokJahat",,,,,,,,,,,,,,,,,,
HS,Kayak gini nih kampanye Tim AniesSandiUno ke kampung2 mengintimidasi masyarakat. Kampungan ye? #ASUtenan,,,,,,,,,,,,,,,,,,
HS,SI KUTIL BABI TELAH MELECEHKAN PRIBUMI DAN UMAT ISLAM #IklanAhokJahat,,,,,,,,,,,,,,,,,,
HS,NGOMONG AJA ENTE SAMA KACA! MEMECAH BELAH KERUKUNAN LAGI HOK ENTE BISANYA. NGACO! #IklanAhokJahat,,,,,,,,,,,,,,,,,,
HS,"#iklanahokjahat Terorist nyata di Indonesia... Bukan wahabi, bukan Onta Tapi Babi Babi milik Cina Penebar Teror sesungguhnya....",,,,,,,,,,,,,,,,,,
HS,"Sadarlah wahai anak Bangsa, Ibu Pertiwi Sedang Diporakporandakan Oleh Manusia BIADAB @basuki_btp Sebagai Aktor Utama",,,,,,,,,,,,,,,,,,
HS,"Sepertinya gerombolan @basuki_btp rindu kerusuhan, hati2 dikabul Tuhan #IklanAhokJahat",,,,,,,,,,,,,,,,,,
HS,Ahok and Bani serbet and wereng Coklat MEMANCING UMAT MUSLIM supaya marah? dengan #IklanAhokJahat. KALIAN ITU KUMPULAN ORANG SINTING,,,,,,,,,,,,,,,,,,
HS,"#IklanAhokJahat baru ada direzim jokopret,setan,iblis,dajjal dibangkitkan dr kuburnya. Mereka gembira berpesta pora setelah lama dibelenggu",,,,,,,,,,,,,,,,,,
HS,Yang anti cina & mau ganyang cina tuh siapaaaa..??? kami cuma anti AHOK sang Penista Agama! #kampanyeAhokJahat #IklanAhokJahat #kampanyeSARA,,,,,,,,,,,,,,,,,,
HS,Udah bingung kalik mau pakai cara apa untuk kampanye. Sampai2 bikin fitnah yang kayak begituan. Depresi ya takut kalah? #IklanAhokJahat,,,,,,,,,,,,,,,,,,
HS,Tahukah Anda apa persamaan antara malin kundang dengan Ahok? mereka berdua sama-sam DURHAKA!!!!!!! #ASBAK #iklanahokjahat #kampanyeahokjahat,,,,,,,,,,,,,,,,,,
HS,"HADUH KELAKUANMU HOK, SOK-SOKAN MENJAGA KEBERAGAMAN PADAHAL PROVOKATOR & RASIS!! #IklanAhokJahat",,,,,,,,,,,,,,,,,,
HS,#IklanAhokJahat bikin darah mendidih. bangsat penuh dengan propaganda. emang lo kira islam radikal ?Kalau kami mau,,,,,,,,,,,,,,,,,,
HS,Kapolda Babi! Biadap dan Bodoh! Gak punya otak kali.,,,,,,,,,,,,,,,,,,
HS,"Jangan2 lagi deh @basuki_btp hina islam, anda itu manusia hina dibandingkan agama yang mulia, anda bukan siapa2 & bukan apa2 #IklanAhokJahat",,,,,,,,,,,,,,,,,,
HS,AHOK KAFIR DAN BUDAK2NYA ATAU ANJING2 NYA HANYA SEBAGAI SAMPAH AGAMA ISLAM DAN SAMPAH MASYARAKAT,,,,,,,,,,,,,,,,,,
HS,umat agama islam dijakarta sangat haram dan sangat najis sekali dengan ahok kafir kristen...,,,,,,,,,,,,,,,,,,
HS,19 april CNN kibarkan bendera kuning atas kematian ahok-djarot....,,,,,,,,,,,,,,,,,,
HS,itulah akibat ulah orang2 kafir nasrani persis seperti ahok kafir yang melarang jilbab kepada anak2 sekokah di jakarta....,,,,,,,,,,,,,,,,,,
HS,baswedan pantas jadi gubernur jakarta dan komisioner KPK..... ahok kafir pantasnya jadi germo di alexis....,,,,,,,,,,,,,,,,,,
HS,"#IklanAhokJahat bagaimana klo kita ganyang beneran hok?itu sih maunya elo ya hok,adu domba pribumi dengan tionghoa!!jangan",,,,,,,,,,,,,,,,,,
HS,masalahnya djarot tidak bisa memikirkan rakyat kecil pribumi bisanya hanya membabu kpd cina2 betul2 songong jongkok.,,,,,,,,,,,,,,,,,,
HS,"otak wc otak babi yang menerima ahok kafir & kamu, ahok kafir bkn sekedar menghina sdh anggap islam itu sampah",,,,,,,,,,,,,,,,,,
HS,"DALAM PUTARAN DUA NANTI JIKA SAMPAI AHOK KAFIR CURANG UMAT ISLAM SUDAH KOMITMEN JAKARTA AKAN DIJADIKAN LAUTAN API, SUDAH TIDAK MIKIR HUKUM",,,,,,,,,,,,,,,,,,
HS,#IKLANAHOKJAHAT AHOK MENCIPTAKAN BARA API ANTARA RAKYAT PRIBUMI DENGAN TIONGHOA yang DIBALUT DENGAN PHOBIA.... AHOK KAFIR RASIS...,,,,,,,,,,,,,,,,,,
HS,jangan heran pemerintahan jokowi sekarang ini budaknya kulinya cina2 ahok kafir dan 9 naga...,,,,,,,,,,,,,,,,,,
HS,Ya itu namanya cawgub goblok gak ngerti peraturan debat....kelihatan bego dan liciknya itu sandiaga uno.,,,,,,,,,,,,,,,,,,
HS,BODOH jika para pendukung ahok yang Muslim tidak tersinggung sama sekali ! Tapi bisa aja sih Quran d hina saja mrka diam #IklanAhokJahat,,,,,,,,,,,,,,,,,,
HS,Gubraaaaak!!!! Malu liatnya... Untung semalem debat ga kaya MATA NAJWA.. Coba kalo formatnya sama pasti Ringsek dah pasangan ASU...,,,,,,,,,,,,,,,,,,
HS,yang JELAS OTAK AHOK-DJAROT SUDAH SANGAT TUMPUL SANGAT LOYO DAN STRESS..... SUDAH JEBOL HARUS DICOPOT DAN DIGANTI.....,,,,,,,,,,,,,,,,,,
HS,"AHOK KAFIR BUKAN HANYA MALING TAPI JUGA GARONG, LAHAN LAUT MILIK NELAYAN DIRAMPOK & DIRAMPAS UNTUK REKLAMASI yang MENGUNTUNGKAN CINA2 KAFIR..",,,,,,,,,,,,,,,,,,
HS,Sumpah bego bgt sih kesel gue. Kenapa ada org yang vote makhluk kayak Sandiaga Uno coba. Oh agama,,,,,,,,,,,,,,,,,,
HS,"responden2 yangg goblok2 belum faham & juga wartawan beritasatu juga goblok, nanti klo anies-sandy sudah memimpin sangat mudah",,,,,,,,,,,,,,,,,,
HS,"FPI RENOVASI MASJID ITU SANGAT TEPAT, AHOK KAFIR KRISTEN NGAPAIN NGURUSI MASJID2 APA HUBUNGANNYA.....",,,,,,,,,,,,,,,,,,
HS,MENGAPA ahoker KRISTEN & MUNAFIK tidak berhenti mengolok2 GEREJA stiap hari? Apakah mereka memang dibriefing ahok untuk menghina si BUMI DATAR?,,,,,,,,,,,,,,,,,,
HS,uma surveynya si Botak yang menangkan Ahok. Karena apa? Karena dia Cina Kristen. Bukti kalo si Botak dukung sesama Cina Kristen,,,,,,,,,,,,,,,,,,
HS,"AHOK PEMECAH BELAH UMMAT, AJARAN KRISTEN KONYOL, demi meraup suara muslim, JELAS AHOK INI RASIS, PKI TULEN",,,,,,,,,,,,,,,,,,
HS,Woy @aagym lu udah nonton yang ini? Fitnah? Pale lu peyang gym. https://t.co/U3QhuJpwg,,,,,,,,,,,,,,,,,,
HS,"Ahok :memilih pemimpin Berdasarkan agama melanggar konstitusi. Sebaiknya BABI INI DI BUNGKUS aja, CONGORNYAPECAH BELAH UMAT BERAGAMA.",,,,,,,,,,,,,,,,,,
HS,"Saya pribumi, Kristen dan mendukung Ahok. Tapi saya paling anti dengan manusia2 bodoh dan goblok seperti Steven Hadisurya Sulistyo.",,,,,,,,,,,,,,,,,,
HS,"Maksudnya terbukti KORUPSI dan PENISTAAN agama nya ya om, Bangsat lo, TAIK LO, maaf gw pake Bahasa Babi Ahok.",,,,,,,,,,,,,,,,,,
HS,"Ehh TAIK, Bangsat lo, Omongan elo kayak IwAn bopeng, yang MO potong leher TNI, Bangsat lo IwAn bopeng, baek2in TNI. TAIK LO,",,,,,,,,,,,,,,,,,,
HS,"Ehh anak anjing Ahok, Kelan itu blon siuman, mending emut2 bool basuki lagi aja sana, kasih tau sama Babi yang lain, bool basuki wangi gitu",,,,,,,,,,,,,,,,,,
HS,CWE CAKEP TP BEGO.PANTES GK LAKU.SI AHOK CINA BAU TAI.MAKAN BUBUR ENCER.AHOK FAHAM KOMUNIS.MENISTA ISLAM & KRISTEN,,,,,,,,,,,,,,,,,,
HS,"Dan ajeng pasti paham si Babi Ahok klo bicara santun, BANGSAT, TAIK, ANJING, SETAN LO, dengan intonasi yang familiar tuntuna",,,,,,,,,,,,,,,,,,
HS,"Itu dia, BUNUH AJA yang DIDEPAN MATA, DIA MAFIA KORUPTOR NYA, PENISTA AGAMA PULA, PANGGILAN POPULAR NYA BABI AHOK",,,,,,,,,,,,,,,,,,
HS,Gimana dengan Sumber waras.. Trans Jakarta ko jokowi diem ajah.... Harusnya si kutil babi ahok di ganyang,,,,,,,,,,,,,,,,,,
HS,Muka Si BABi Ahok Tuh yang Mirip SERBET Lantai....@basuki_btp...,,,,,,,,,,,,,,,,,,
HS,"Betul bang hancurkan merka bang, musnahkan china babi dibumi pertiwi indonesia, berkedok reklamasi itu ahok",,,,,,,,,,,,,,,,,,
HS,"Sapa yang bilang Ahok anti korupsi!?, klo grombolannyA NGOMONG gtu wajar, AHOK ITU MAFIA KORUPTOR SANG PENISTA AGAMA yang DILINDUNGI ISTANA PKI",,,,,,,,,,,,,,,,,,
HS,"Gw juga ngimpi SENTILIN BIJI BABI AHOK, pcetar Pcetar, langsung kejang2 die, ngadu ke Jkw, Jkw: makanye sunat dulu, bru NGOMONG Almaidah.",,,,,,,,,,,,,,,,,,
HS,Mudah2an gw ketemu sama SI BABI IWAN BOPENG DI TPS nya anjing Ahok,,,,,,,,,,,,,,,,,,
HS,sih tolol tau perintah rezim komunis bobrok koruptor pimpin sidang dewan wakil rakyat paya cebong uniform resource locator,,,,,,,,,,,,,,,,,,
HS,ribut komunis bla bla emoh baca baca niat agitasi serang perintah pakai cari simpatisan,,,,,,,,,,,,,,,,,,
HS,malu malu anak medan ruhut kuiz ya koar suka bawa bawa ras hina foto politikus berengsek bakar makassar,,,,,,,,,,,,,,,,,,
HS,mulut banci urus dasar dasar iblis ujud manusia muncul jelang pilih kepala daerah syaraf,,,,,,,,,,,,,,,,,,
HS,alhamdulillah gubernur gagal amp bobrok ganti gubernur muslim insyaallah 2019 ganti presiden lelah juang niat ibadah nikmat juang lawan pimpin zalim,,,,,,,,,,,,,,,,,,
HS,orang goblok main twitter ya,,,,,,,,,,,,,,,,,,
HS,cacat,,,,,,,,,,,,,,,,,,
HS,kesal gue komandan cai antek antek sok banget,,,,,,,,,,,,,,,,,,
HS,cebong boros bacot hemat pakai otak,,,,,,,,,,,,,,,,,,
HS,kagum gemar bajing nista agama ancam demokrasi halal balas sakit hati nya dasar kecut jongos jongos mulut jamban 2030 september,,,,,,,,,,,,,,,,,,
HS,ajak desak perintah atur islam larang indonesia salam,,,,,,,,,,,,,,,,,,
HS,coy nih kacrut sedia,,,,,,,,,,,,,,,,,,
HS,bahasa indon but sial bajing uniform resource locator,,,,,,,,,,,,,,,,,,
HS,save komisi berantas korupsi tolak rekomendasi amp bubar panitia khusus angket komisi berantas korupsi tanda tangan petisi uniform resource locator via,,,,,,,,,,,,,,,,,,
HS,duit haram hasil gratifikasi sogo cukong asing reklamasi 2019 ganti presiden,,,,,,,,,,,,,,,,,,
HS,cepat islam nyata sesat sesat bank syariat,,,,,,,,,,,,,,,,,,
HS,pokok pulang solo cebur habitat nya kolam butek 2019 ganti presiden 2019 presiden jokowi,,,,,,,,,,,,,,,,,,
HS,ganyang partai komunis indonesia anjing uniform resource locator,,,,,,,,,,,,,,,,,,
HS,hutang 51 saham federasi mountaineering indonesia 2021 kontrak federasi mountaineering indonesia habis federasi mountaineering indonesia milik negara republik indonesia bentuk tolol rezim,,,,,,,,,,,,,,,,,,
HS,kristen lesbi ya,,,,,,,,,,,,,,,,,,
HS,direct message sis zon bilang kampang kesal bangsat,,,,,,,,,,,,,,,,,,
HS,pikir 2019 ganti presiden deh ganti kelamin normal bacot,,,,,,,,,,,,,,,,,,
HS,menang jokowi 2019 biar kaum sumbu pendek kejang kejang,,,,,,,,,,,,,,,,,,
HS,rabun budek gue tulis bicara,,,,,,,,,,,,,,,,,,
HS,bacot member karma,,,,,,,,,,,,,,,,,,
HS,prabowo wajar bicara rohingya presiden enak,,,,,,,,,,,,,,,,,,
HS,hebat sibuk citra baca nih,,,,,,,,,,,,,,,,,,
HS,kuat makan isu sara gerindra sanggup terima nyata wajar isu sara hilang gerindra cipta mamah isu sara politik bejat,,,,,,,,,,,,,,,,,,
HS,founder crush nih berengsek,,,,,,,,,,,,,,,,,,
HS,2019 ganti presiden perintah sepele intelektualitas rakyat,,,,,,,,,,,,,,,,,,
HS,pinokio umur 3 2019 ganti presiden,,,,,,,,,,,,,,,,,,
HS,malu indonesia gubernur cina,,,,,,,,,,,,,,,,,,
HS,partai adil sejahtera paguyuban kampret sarap,,,,,,,,,,,,,,,,,,
HS,antek asing komunis kapitalis,,,,,,,,,,,,,,,,,,
HS,cebong puji prestasi nya presiden jokowi kampret nyinyir pakai bumbu fit,,,,,,,,,,,,,,,,,,
HS,warga negara asing asing indonesia coblos cina 2019 ganti presiden 2019 ganti presiden 2019 ganti presiden,,,,,,,,,,,,,,,,,,
HS,a i pe anyaanmu tunggu 2 menit ya arti bencong gembel warung internet haha,,,,,,,,,,,,,,,,,,
HS,iya suka suka bangsat,,,,,,,,,,,,,,,,,,
HS,iya bencong idiot surat pemberitahuan pakai foto asli,,,,,,,,,,,,,,,,,,
HS,dasar gila,,,,,,,,,,,,,,,,,,
HS,ngapain komen tolol,,,,,,,,,,,,,,,,,,
HS,uh ena nya susilo bambang yudhoyono korupsi,,,,,,,,,,,,,,,,,,
HS,kristen kafir kafir haram haram,,,,,,,,,,,,,,,,,,
HS,ayo lengser jokowi dewan wakil rakyat majelis musyawarat rakyat cari aman rakyat kadal doang,,,,,,,,,,,,,,,,,,
HS,nama bani onta minum ekstrak tinja al urine onta haha,,,,,,,,,,,,,,,,,,
HS,fuck cewek iblis tolol gue bohong doang,,,,,,,,,,,,,,,,,,
HS,sampean sarap ya impor pesawat papa impor garam bayang indonesia isi garam garam impor dasar otak ampu kaki,,,,,,,,,,,,,,,,,,
HS,bukti tolol,,,,,,,,,,,,,,,,,,
HS,eks kolam j bong bangsat,,,,,,,,,,,,,,,,,,
HS,gange i tentara nasional indonesia ngewe banci mending tania tentara nasional indonesia nya tania kasih memek uniform resource locator,,,,,,,,,,,,,,,,,,
HS,kampung ya dukung agus harimurti yudhoyono uniform resource locator,,,,,,,,,,,,,,,,,,
HS,antek komunis biadab jongos cina,,,,,,,,,,,,,,,,,,
HS,inti pas kampanye koar koar henti terbit atur gubernur munafik km bilang kampret,,,,,,,,,,,,,,,,,,
HS,mending bubar bikin lembaga anti korupsi paradigma bebas,,,,,,,,,,,,,,,,,,
HS,tolol,,,,,,,,,,,,,,,,,,
HS,nih admin akun resmi coba kasih training ekonomi biar twit admin goblok pengaruh citra ai,,,,,,,,,,,,,,,,,,
HS,tolol tunggu bangsat,,,,,,,,,,,,,,,,,,
HS,kitab hina lapor polisi munafik hubung waspada cebong kafir islam,,,,,,,,,,,,,,,,,,
HS,dasar cebong angkat mati,,,,,,,,,,,,,,,,,,
HS,jokowi ratu adil turun darah biru darah kotor cina babi uniform resource locator,,,,,,,,,,,,,,,,,,
HS,siapppp tunggu 2019 cepat jokowi lengser negeri kacau balau,,,,,,,,,,,,,,,,,,
HS,musuh sak modar nyata cocotmu hilang konco 1 bajing koyo koe ra rugi,,,,,,,,,,,,,,,,,,
HS,mari lengser presiden biar gila ahoker wkwk,,,,,,,,,,,,,,,,,,
HS,bangsat bangsat tai bego tolol setan alas ndasmu babi anjing monyet bodoh cebong kodok katak mari hilang kosa otak sepakat,,,,,,,,,,,,,,,,,,
HS,pribumi kaya alam indonesia milik kuasa etnis cina bantu aparat tegak hukum jongos cina,,,,,,,,,,,,,,,,,,
HS,tulis spo ifitas salah spo ivitas ahai banci kaleng kena goreng malu sih gembel warung internet,,,,,,,,,,,,,,,,,,
HS,muslim jaga negara republik indonesia henti me sembah nyembah allah subhanahu wa taala dungu biadab,,,,,,,,,,,,,,,,,,
HS,cair ya anjing syiah kenyang makan uang rezim partai komunis indonesia dasar syiah haram jadah anjing,,,,,,,,,,,,,,,,,,
HS,mudah mudah lihat muhammad orang buta huruf dungu biadab,,,,,,,,,,,,,,,,,,
HS,omojy akun isi giveaway cocot,,,,,,,,,,,,,,,,,,
HS,urus cung sembah nya bani kacung surat pemberitahuan cung,,,,,,,,,,,,,,,,,,
HS,peduli reply ku sambung 2019 ganti presiden 2019 ganti presiden 2019 ganti presiden 2019 ganti presiden 2019 ganti presiden 2019 ganti presiden 2019 ganti presiden 2019 ganti presiden 2019 ganti presiden 201,,,,,,,,,,,,,,,,,,
HS,cina ri negara 75 tanah asai usir pribumi dewa perang,,,,,,,,,,,,,,,,,,
HS,tumbang jokowi radikal lengser jokowi,,,,,,,,,,,,,,,,,,
HS,via sandiaga uno bantah asma dewi rawan anies sandi uniform resource locator bokirnya anies sandi enak enak makan hidup mewah tipu,,,,,,,,,,,,,,,,,,
HS,kaum otak cingkrang suka hoaks maklum jujungannya prof abal abal ulama ajar sekolah kafir k sejarah nu dukung khilafah minoritas ya cari simpatisan nu dasar wa,,,,,,,,,,,,,,,,,,
HS,wkwk iya gara gara sih andri fals bangkai sih provokator,,,,,,,,,,,,,,,,,,
HS,hijrah hijrah arah parah sarana duit akhlak mabuk nikmat selangkang pecun dasar isi otak sempak susah ubah,,,,,,,,,,,,,,,,,,
HS,bohong mimpi delusi nyata nya buruk hukum carut marut larut indonesia bangkrut turun jokowi,,,,,,,,,,,,,,,,,,
HS,haha akun peler culun lindung akun fan club,,,,,,,,,,,,,,,,,,
HS,perang ayo 1 by 1 ayo sampah gara gara orang orang kayak indonesia puruk otak otot hayo,,,,,,,,,,,,,,,,,,
HS,serius nih berita polisi politik berani tukang becak doang pakai takut ya power sindrom landa istana lawan tukang becak,,,,,,,,,,,,,,,,,,
HS,jablay ya,,,,,,,,,,,,,,,,,,
HS,feliilih agama tinggal negara,,,,,,,,,,,,,,,,,,
HS,mohon maklum bani kodok gampang meriang oksigen comberan,,,,,,,,,,,,,,,,,,
HS,prabowo lucu lawak novel fiksi ghost fleet lucu zul bego,,,,,,,,,,,,,,,,,,
HS,menteri suha o homo,,,,,,,,,,,,,,,,,,
HS,wibisono citra jokowi sebar up media massa pro asing kes jokowi hasil,,,,,,,,,,,,,,,,,,
HS,kuat islam roboh rezim dukung anti islam,,,,,,,,,,,,,,,,,,
HS,kuat gembos rejim takut 2019 ganti presiden rampok kaya ri takut bangkit bangsa bangsa daulat makmur amp kuat pimpin,,,,,,,,,,,,,,,,,,
HS,nalar goblok lulus sih koreksi bijak perintah omong deh akun ajar omong akun sontoloyo,,,,,,,,,,,,,,,,,,
HS,tolong bawa rumah sakit jiwa cepat,,,,,,,,,,,,,,,,,,
HS,ketua golkar setya novanto pecat bikin malu ai,,,,,,,,,,,,,,,,,,
HS,ya waspada antek komunis pintar kamuflase,,,,,,,,,,,,,,,,,,
HS,dukung prabowo surat pemberitahuan arb sda orang orang bejat tabiat kasar masuk orang,,,,,,,,,,,,,,,,,,
HS,sih anu agama ragu sih kafir,,,,,,,,,,,,,,,,,,
HS,munafik teriak munafik kaca,,,,,,,,,,,,,,,,,,
HS,pribumi iseng aparat wajah garang cina racist aparat alay,,,,,,,,,,,,,,,,,,
HS,cebong tetas 7 rr,,,,,,,,,,,,,,,,,,
HS,dasar sarap,,,,,,,,,,,,,,,,,,
HS,minum kencing onta nih,,,,,,,,,,,,,,,,,,
HS,kerja tulus diktator jokowi tukang mungkir janji ludah mayat korban genosida 1965 1966 bantai,,,,,,,,,,,,,,,,,,
HS,orang indonesia dongok nya lihat banget jalan kasih jalan madam bakar manfaat ambil jalur madam asli goblok,,,,,,,,,,,,,,,,,,
HS,pintar gue gugat nya katai cebong ngeles kayak bajaj gugat gampang haha,,,,,,,,,,,,,,,,,,
HS,hem kayak turun pakde nih akal sehat jalan,,,,,,,,,,,,,,,,,,
HS,fahri hamzah usir dewan wakil rakyat,,,,,,,,,,,,,,,,,,
HS,te ipu polos rezim anti islam politic id,,,,,,,,,,,,,,,,,,
HS,rezim diktator amp otoriter ulama mahasiswa tokoh tokoh muslim tahan politik,,,,,,,,,,,,,,,,,,
HS,tangkap setya novanto sanggup bubar komisi berantas korupsi,,,,,,,,,,,,,,,,,,
HS,gue gue doang bangkai sinyal ganti telkomsel orang miskin,,,,,,,,,,,,,,,,,,
HS,bro psi isi sontoloyo bro salah lindung usaha,,,,,,,,,,,,,,,,,,
HS,hoooy ayo balas bisu malu kaum iblis hhhhh gelar ahli provokator,,,,,,,,,,,,,,,,,,
HS,usir nasionalis bidang ekonomi ekonomi monopoli cina total surat pemberitahuan hancur ri,,,,,,,,,,,,,,,,,,
HS,galakin pribumi negeri teriak usang asing gongseng gilir hadap hadap langsung usang asing asing gongseng loyo,,,,,,,,,,,,,,,,,,
HS,ayo sih tua bangkai dukung kampret,,,,,,,,,,,,,,,,,,
HS,gue enek urus orang tau dasar cewek alay,,,,,,,,,,,,,,,,,,
HS,haha sempit banget pikir bang kampret cebong doang kasihan,,,,,,,,,,,,,,,,,,
HS,peeling suka orang munafik bilang kakak mw henti dunia halu nyata blued live coli ih anjing banget ya manusia homo kayak go to hell kakak kenal rugi kakak ngapain kenal orang munafik kayak,,,,,,,,,,,,,,,,,,
HS,nih platipus idiot kasih udara,,,,,,,,,,,,,,,,,,
HS,bagus bangga cebong,,,,,,,,,,,,,,,,,,
HS,gubernur daerah khusus ibukota pe arung sumber waras terang benderang audit investigasi komisi berantas korupsi susah periksa ahok,,,,,,,,,,,,,,,,,,
HS,nama cantik mu iring hati busuk mu ber agama laku bagus sembah berhala dasar cebong ayat kitab suci mu manusia cebong otak mu dangkal kedok agama laku,,,,,,,,,,,,,,,,,,
HS,partai komunis indonesia gaya partai komunis indonesia jambret mati kota padang jambret mati partai komunis indonesia tolol fitnah nya jambret mati minimal rumah sakit,,,,,,,,,,,,,,,,,,
HS,astagfirullah mata gue noda kutuk nge bokep,,,,,,,,,,,,,,,,,,
HS,anjing ayam kampus ya,,,,,,,,,,,,,,,,,,
HS,dungu belaga sok pintar dungu nya lihat wkwk,,,,,,,,,,,,,,,,,,
HS,ya prabowo ruhut jokowi korban umat islam,,,,,,,,,,,,,,,,,,
HS,pintar bacot ya lawan nya bu sri,,,,,,,,,,,,,,,,,,
HS,eh onta tolol kasihan orang tua lahir ekor binatang sepe i mu dasar kaum bumi datar partai adil sejahtera laknat,,,,,,,,,,,,,,,,,,
HS,kangen diktator bodoh antek united state of america bohong rakyat asing rampas sda kaya,,,,,,,,,,,,,,,,,,
HS,cebong garang pakai logika fakta sih djarot sial mulu,,,,,,,,,,,,,,,,,,
HS,jaaaaaaancuuuuuuuk lips service bani onta,,,,,,,,,,,,,,,,,,
HS,bangsat bodoh tolol bajing tengik,,,,,,,,,,,,,,,,,,
HS,cebong dungu korban php,,,,,,,,,,,,,,,,,,
HS,cebong buta tuli nyata timpa negeri bela rezim gampang doktrin pidato data indehoi perintah,,,,,,,,,,,,,,,,,,
HS,berisik makan autis,,,,,,,,,,,,,,,,,,
HS,mundur pecat untung gatot lus,,,,,,,,,,,,,,,,,,
HS,kampang,,,,,,,,,,,,,,,,,,
HS,jongos nista agama ahok sok sok ngong sara majikan nya tebar sara astagfirullah tobat,,,,,,,,,,,,,,,,,,
HS,raisa deh freepo jatuh tangan asing jiah,,,,,,,,,,,,,,,,,,
HS,cium jokowi tajam cari uang ups salah utang uang,,,,,,,,,,,,,,,,,,
HS,bocah geblek penjara,,,,,,,,,,,,,,,,,,
HS,manusia homo anjir,,,,,,,,,,,,,,,,,,
HS,asing bajing surat pemberitahuan ahok bese a kroni nya anti,,,,,,,,,,,,,,,,,,
HS,bera i fiungu chic,,,,,,,,,,,,,,,,,,
HS,keparat anjing teroris,,,,,,,,,,,,,,,,,,
HS,sih banci akun palsu bilang utang perintah era,,,,,,,,,,,,,,,,,,
HS,lengser penghianat tusuk a antek antek,,,,,,,,,,,,,,,,,,
HS,besok prabowo calon presiden teriak teriak negara republik indonesia harga mati percaya ya,,,,,,,,,,,,,,,,,,
HS,puisi sukmawati puisi sang iblis,,,,,,,,,,,,,,,,,,
HS,retweeted 2019 ganti presiden tenda abang becak sita polisi tulis 2019 ganti presiden,,,,,,,,,,,,,,,,,,
